Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1159,Widget B,Electronics,Warehouse 1,Aisle 3,100.0,49.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1838,Widget A,Furniture,Warehouse 3,Aisle 3,50.0,28.08583858764187,Supplier C,In Stock,2022-12-20 00:00:00.000000
1698,Gadget X,Clothing,Warehouse 1,Aisle 3,100.0,29.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1242,Widget C,Toys,Warehouse 1,Aisle 5,50.0,29.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1085,Widget B,Clothing,Warehouse 2,Aisle 5,150.0,28.08583858764187,Supplier D,In Stock,2022-12-20 00:00:00.000000
1795,Widget A,Furniture,Warehouse 3,Aisle 5,50.0,49.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1577,Gadget Y,Furniture,Warehouse 2,Aisle 2,150.0,19.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1681,Gadget Z,Clothing,Warehouse 3,Aisle 5,150.0,49.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1556,Gadget X,Clothing,Warehouse 1,Aisle 3,50.0,49.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1573,Widget B,Electronics,Warehouse 2,Aisle 3,200.0,28.08583858764187,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1952,Widget B,Furniture,Warehouse 2,Aisle 2,161.40142517814726,29.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1645,Widget C,Clothing,Warehouse 1,Aisle 2,100.0,49.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1795,Widget C,Clothing,Warehouse 1,Aisle 5,300.0,29.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1027,Gadget Y,Furniture,Warehouse 1,Aisle 4,161.40142517814726,9.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1619,Gadget Z,Clothing,Warehouse 2,Aisle 2,100.0,29.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1555,Gadget Y,Electronics,Warehouse 3,Aisle 1,100.0,19.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1339,Widget A,Furniture,Warehouse 2,Aisle 3,150.0,19.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1797,Widget A,Electronics,Warehouse 3,Aisle 1,100.0,49.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1957,Gadget Y,Electronics,Warehouse 2,Aisle 3,300.0,29.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1330,Gadget Z,Electronics,Warehouse 2,Aisle 3,100.0,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1639,Gadget Y,Electronics,Warehouse 1,Aisle 2,50.0,28.08583858764187,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1505,Gadget Z,Furniture,Warehouse 3,Aisle 2,161.40142517814726,19.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1347,Gadget Z,Electronics,Warehouse 2,Aisle 1,50.0,49.99,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1472,Gadget X,Electronics,Warehouse 2,Aisle 3,300.0,28.08583858764187,Supplier A,In Stock,2022-12-20 00:00:00.000000
1230,Gadget Z,Clothing,Warehouse 1,Aisle 1,100.0,49.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1189,Widget C,Furniture,Warehouse 1,Aisle 4,300.0,29.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1224,Gadget Z,Furniture,Warehouse 3,Aisle 1,150.0,29.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1384,Gadget Z,Toys,Warehouse 2,Aisle 5,50.0,29.99,Supplier C,Out of Stock,2023-03-05 00:00:00.000000
1376,Gadget Z,Furniture,Warehouse 3,Aisle 1,50.0,29.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1282,Widget A,Furniture,Warehouse 2,Aisle 5,200.0,9.99,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1957,Widget C,Toys,Warehouse 3,Aisle 5,100.0,28.08583858764187,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1632,Widget C,Furniture,Warehouse 1,Aisle 5,150.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1627,Gadget Y,Furniture,Warehouse 2,Aisle 4,50.0,29.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1972,Gadget X,Furniture,Warehouse 3,Aisle 1,50.0,9.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1744,Gadget Z,Furniture,Warehouse 1,Aisle 1,150.0,29.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1258,Widget B,Toys,Warehouse 1,Aisle 4,300.0,9.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1358,Gadget X,Furniture,Warehouse 3,Aisle 3,300.0,29.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1709,Gadget X,Furniture,Warehouse 2,Aisle 2,100.0,19.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1455,Widget C,Toys,Warehouse 2,Aisle 1,200.0,19.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1410,Gadget X,Clothing,Warehouse 1,Aisle 2,50.0,49.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1648,Gadget Z,Electronics,Warehouse 2,Aisle 4,200.0,29.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1317,Gadget Z,Clothing,Warehouse 2,Aisle 3,300.0,28.08583858764187,Supplier B,In Stock,2023-04-25 00:00:00.000000
1676,Widget A,Toys,Warehouse 2,Aisle 3,300.0,49.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1224,Gadget Z,Electronics,Warehouse 1,Aisle 3,161.40142517814726,19.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1818,Gadget Z,Toys,Warehouse 3,Aisle 4,100.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1233,Widget C,Toys,Warehouse 2,Aisle 5,161.40142517814726,49.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1683,Gadget Z,Furniture,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1663,Widget A,Electronics,Warehouse 1,Aisle 2,161.40142517814726,19.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1974,Widget B,Furniture,Warehouse 3,Aisle 5,100.0,49.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1826,Widget C,Electronics,Warehouse 2,Aisle 5,100.0,19.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1373,Widget B,Toys,Warehouse 2,Aisle 3,150.0,9.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1671,Widget C,Toys,Warehouse 3,Aisle 3,200.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1607,Gadget Y,Clothing,Warehouse 3,Aisle 2,200.0,29.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1471,Gadget X,Electronics,Warehouse 1,Aisle 1,150.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1232,Gadget Y,Furniture,Warehouse 1,Aisle 2,150.0,19.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1691,Gadget Z,Clothing,Warehouse 3,Aisle 2,300.0,28.08583858764187,Supplier A,In Stock,2024-06-17 12:40:01.374181
1112,Widget B,Clothing,Warehouse 2,Aisle 4,161.40142517814726,9.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1829,Gadget Z,Clothing,Warehouse 1,Aisle 4,150.0,49.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1496,Gadget X,Furniture,Warehouse 1,Aisle 2,50.0,49.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1441,Widget C,Clothing,Warehouse 2,Aisle 2,200.0,28.08583858764187,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1563,Gadget X,Furniture,Warehouse 1,Aisle 2,150.0,49.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1267,Widget A,Clothing,Warehouse 2,Aisle 5,50.0,19.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1509,Gadget X,Furniture,Warehouse 2,Aisle 4,50.0,28.08583858764187,Supplier C,In Stock,2023-03-05 00:00:00.000000
1806,Widget A,Toys,Warehouse 2,Aisle 2,50.0,29.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1385,Gadget X,Toys,Warehouse 3,Aisle 3,300.0,19.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1386,Widget A,Toys,Warehouse 3,Aisle 3,300.0,19.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1112,Widget B,Toys,Warehouse 3,Aisle 5,50.0,19.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1612,Gadget Z,Toys,Warehouse 2,Aisle 5,300.0,29.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1624,Gadget Z,Clothing,Warehouse 2,Aisle 1,161.40142517814726,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1951,Gadget Y,Clothing,Warehouse 3,Aisle 1,50.0,49.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1080,Gadget Z,Clothing,Warehouse 1,Aisle 1,161.40142517814726,28.08583858764187,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1698,Widget C,Furniture,Warehouse 2,Aisle 5,161.40142517814726,9.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1112,Gadget X,Furniture,Warehouse 1,Aisle 5,50.0,28.08583858764187,Supplier B,In Stock,2023-01-15 00:00:00.000000
1001,Gadget Y,Furniture,Warehouse 1,Aisle 5,200.0,49.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1641,Widget C,Furniture,Warehouse 2,Aisle 3,50.0,29.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1219,Widget C,Toys,Warehouse 2,Aisle 5,50.0,19.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1565,Widget A,Toys,Warehouse 1,Aisle 3,300.0,19.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1854,Gadget Z,Toys,Warehouse 1,Aisle 1,50.0,29.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1996,Widget B,Electronics,Warehouse 3,Aisle 1,200.0,9.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1735,Widget B,Clothing,Warehouse 3,Aisle 1,300.0,9.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1224,Gadget Y,Furniture,Warehouse 2,Aisle 2,100.0,28.08583858764187,Supplier B,In Stock,2023-04-25 00:00:00.000000
1384,Widget B,Furniture,Warehouse 3,Aisle 2,100.0,29.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1402,Gadget X,Toys,Warehouse 3,Aisle 4,161.40142517814726,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1637,Widget B,Furniture,Warehouse 3,Aisle 4,161.40142517814726,29.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1129,Gadget Y,Furniture,Warehouse 3,Aisle 4,200.0,49.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1052,Widget B,Clothing,Warehouse 1,Aisle 2,150.0,19.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1683,Gadget X,Toys,Warehouse 2,Aisle 2,100.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1729,Widget A,Clothing,Warehouse 3,Aisle 4,161.40142517814726,19.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1671,Gadget Y,Electronics,Warehouse 1,Aisle 4,100.0,29.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1709,Widget A,Electronics,Warehouse 1,Aisle 5,200.0,29.99,Supplier A,In Stock,2023-04-25 00:00:00.000000
1415,Widget A,Electronics,Warehouse 1,Aisle 4,200.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1246,Widget A,Toys,Warehouse 3,Aisle 5,150.0,19.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1835,Widget C,Furniture,Warehouse 3,Aisle 3,150.0,28.08583858764187,Supplier D,In Stock,2023-01-15 00:00:00.000000
1438,Gadget Z,Toys,Warehouse 2,Aisle 2,300.0,19.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1202,Widget C,Toys,Warehouse 3,Aisle 4,200.0,28.08583858764187,Supplier C,In Stock,2023-03-05 00:00:00.000000
1183,Gadget Z,Furniture,Warehouse 3,Aisle 2,161.40142517814726,28.08583858764187,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1122,Widget A,Clothing,Warehouse 1,Aisle 2,100.0,49.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1400,Gadget Y,Electronics,Warehouse 2,Aisle 2,50.0,28.08583858764187,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1766,Gadget Z,Clothing,Warehouse 3,Aisle 3,150.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1293,Gadget X,Electronics,Warehouse 3,Aisle 1,50.0,28.08583858764187,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1279,Gadget X,Toys,Warehouse 1,Aisle 4,161.40142517814726,19.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1836,Widget B,Electronics,Warehouse 1,Aisle 1,150.0,28.08583858764187,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1883,Gadget Z,Toys,Warehouse 3,Aisle 1,50.0,9.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1609,Gadget Y,Clothing,Warehouse 2,Aisle 1,161.40142517814726,19.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1197,Widget C,Toys,Warehouse 2,Aisle 2,100.0,9.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1981,Widget A,Clothing,Warehouse 1,Aisle 5,161.40142517814726,19.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1906,Widget B,Furniture,Warehouse 1,Aisle 2,300.0,29.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1510,Gadget X,Furniture,Warehouse 3,Aisle 2,150.0,29.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1751,Widget C,Furniture,Warehouse 1,Aisle 1,200.0,29.99,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1143,Widget C,Toys,Warehouse 3,Aisle 2,100.0,9.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1608,Widget A,Furniture,Warehouse 2,Aisle 1,50.0,49.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1200,Gadget Z,Electronics,Warehouse 2,Aisle 5,150.0,19.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1123,Gadget X,Clothing,Warehouse 3,Aisle 4,200.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1186,Gadget Y,Clothing,Warehouse 1,Aisle 1,161.40142517814726,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1325,Widget C,Electronics,Warehouse 2,Aisle 5,200.0,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1463,Widget A,Toys,Warehouse 1,Aisle 4,150.0,49.99,Supplier A,In Stock,2024-06-17 12:40:01.374181
1348,Gadget Y,Toys,Warehouse 2,Aisle 3,150.0,9.99,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1770,Gadget Z,Clothing,Warehouse 3,Aisle 1,300.0,19.99,Supplier D,Low Stock,2023-03-05 00:00:00.000000
1659,Gadget X,Furniture,Warehouse 3,Aisle 1,300.0,49.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1763,Gadget Z,Toys,Warehouse 3,Aisle 3,200.0,49.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1954,Widget C,Toys,Warehouse 2,Aisle 3,161.40142517814726,9.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1931,Gadget Y,Electronics,Warehouse 1,Aisle 1,200.0,29.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1402,Gadget Y,Electronics,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1345,Gadget Y,Furniture,Warehouse 1,Aisle 2,150.0,28.08583858764187,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1962,Widget C,Toys,Warehouse 2,Aisle 4,50.0,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1510,Widget C,Toys,Warehouse 2,Aisle 4,300.0,9.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1146,Gadget Z,Electronics,Warehouse 2,Aisle 4,50.0,19.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1147,Widget B,Toys,Warehouse 2,Aisle 2,100.0,19.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1863,Gadget Z,Clothing,Warehouse 2,Aisle 3,150.0,9.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1710,Gadget X,Electronics,Warehouse 1,Aisle 5,50.0,19.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1819,Widget A,Furniture,Warehouse 2,Aisle 3,200.0,29.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1488,Gadget Y,Electronics,Warehouse 2,Aisle 1,300.0,9.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1928,Widget B,Toys,Warehouse 1,Aisle 4,300.0,29.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1935,Widget A,Furniture,Warehouse 2,Aisle 3,161.40142517814726,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1639,Widget B,Electronics,Warehouse 1,Aisle 5,200.0,9.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1550,Gadget Z,Clothing,Warehouse 1,Aisle 1,161.40142517814726,19.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1337,Widget C,Clothing,Warehouse 3,Aisle 2,50.0,9.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1871,Gadget Y,Electronics,Warehouse 3,Aisle 2,100.0,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1640,Gadget Z,Clothing,Warehouse 3,Aisle 5,200.0,29.99,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1778,Widget A,Clothing,Warehouse 3,Aisle 1,200.0,29.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1987,Widget A,Clothing,Warehouse 2,Aisle 4,200.0,19.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1952,Widget A,Furniture,Warehouse 3,Aisle 3,161.40142517814726,9.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1472,Widget A,Clothing,Warehouse 1,Aisle 1,50.0,28.08583858764187,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1945,Widget A,Clothing,Warehouse 2,Aisle 2,200.0,29.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1150,Widget B,Clothing,Warehouse 3,Aisle 5,200.0,29.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1414,Gadget Z,Furniture,Warehouse 1,Aisle 5,300.0,28.08583858764187,Supplier D,In Stock,2024-06-17 12:40:01.374181
1989,Gadget Y,Electronics,Warehouse 2,Aisle 3,100.0,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1297,Widget C,Toys,Warehouse 2,Aisle 5,300.0,9.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1610,Widget C,Clothing,Warehouse 3,Aisle 5,300.0,19.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1262,Gadget Z,Electronics,Warehouse 2,Aisle 1,100.0,49.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1763,Gadget Z,Clothing,Warehouse 1,Aisle 4,50.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1143,Widget C,Furniture,Warehouse 2,Aisle 3,300.0,49.99,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1345,Widget C,Electronics,Warehouse 1,Aisle 1,50.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1623,Widget B,Furniture,Warehouse 2,Aisle 4,300.0,29.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1571,Gadget X,Clothing,Warehouse 3,Aisle 1,150.0,49.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1880,Gadget Y,Clothing,Warehouse 1,Aisle 1,100.0,49.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1001,Widget A,Furniture,Warehouse 2,Aisle 5,300.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1896,Gadget X,Toys,Warehouse 2,Aisle 4,150.0,49.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1303,Gadget Z,Furniture,Warehouse 2,Aisle 3,161.40142517814726,19.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1253,Widget C,Clothing,Warehouse 1,Aisle 3,150.0,19.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1651,Gadget X,Furniture,Warehouse 1,Aisle 4,200.0,19.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1452,Gadget Y,Toys,Warehouse 1,Aisle 5,300.0,29.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1036,Gadget Z,Furniture,Warehouse 3,Aisle 2,150.0,29.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1159,Widget A,Toys,Warehouse 3,Aisle 1,50.0,49.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1008,Widget A,Toys,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1232,Gadget Y,Furniture,Warehouse 2,Aisle 4,300.0,49.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1098,Gadget Y,Furniture,Warehouse 3,Aisle 1,200.0,29.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1658,Widget C,Electronics,Warehouse 1,Aisle 3,150.0,9.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1815,Widget A,Clothing,Warehouse 2,Aisle 2,161.40142517814726,9.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1207,Gadget Z,Toys,Warehouse 3,Aisle 3,300.0,49.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1130,Gadget X,Electronics,Warehouse 2,Aisle 4,161.40142517814726,29.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1403,Gadget Z,Furniture,Warehouse 2,Aisle 1,200.0,29.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1151,Widget B,Clothing,Warehouse 2,Aisle 4,150.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1053,Widget B,Electronics,Warehouse 2,Aisle 1,161.40142517814726,28.08583858764187,Supplier B,In Stock,2022-12-20 00:00:00.000000
1119,Gadget Y,Toys,Warehouse 3,Aisle 5,161.40142517814726,49.99,Supplier D,In Stock,2023-03-05 00:00:00.000000
1672,Widget C,Electronics,Warehouse 3,Aisle 2,100.0,28.08583858764187,Supplier B,In Stock,2024-06-17 12:40:01.374181
1919,Widget B,Toys,Warehouse 3,Aisle 5,161.40142517814726,28.08583858764187,Supplier D,In Stock,2023-01-15 00:00:00.000000
1627,Widget A,Furniture,Warehouse 1,Aisle 5,100.0,49.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1586,Gadget Z,Clothing,Warehouse 3,Aisle 4,150.0,29.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1624,Gadget Z,Clothing,Warehouse 2,Aisle 2,300.0,49.99,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1967,Gadget Y,Clothing,Warehouse 3,Aisle 1,300.0,28.08583858764187,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1419,Gadget X,Furniture,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1421,Gadget Y,Toys,Warehouse 1,Aisle 3,150.0,9.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1103,Gadget X,Furniture,Warehouse 2,Aisle 1,50.0,49.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1851,Gadget Y,Clothing,Warehouse 2,Aisle 4,150.0,49.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1253,Gadget Y,Furniture,Warehouse 2,Aisle 5,161.40142517814726,29.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1226,Gadget Y,Furniture,Warehouse 1,Aisle 5,300.0,9.99,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1111,Gadget X,Furniture,Warehouse 3,Aisle 5,200.0,9.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1509,Gadget X,Toys,Warehouse 3,Aisle 2,300.0,29.99,Supplier D,Low Stock,2023-03-05 00:00:00.000000
1472,Gadget Y,Electronics,Warehouse 1,Aisle 1,100.0,19.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1098,Widget B,Electronics,Warehouse 2,Aisle 4,300.0,49.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1152,Widget C,Furniture,Warehouse 3,Aisle 2,50.0,49.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1860,Widget C,Electronics,Warehouse 1,Aisle 3,150.0,28.08583858764187,Supplier C,In Stock,2023-03-05 00:00:00.000000
1913,Widget C,Electronics,Warehouse 3,Aisle 4,150.0,29.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1895,Gadget X,Furniture,Warehouse 1,Aisle 4,300.0,28.08583858764187,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1877,Gadget X,Furniture,Warehouse 2,Aisle 4,200.0,28.08583858764187,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1337,Widget B,Clothing,Warehouse 3,Aisle 5,200.0,9.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1705,Widget C,Electronics,Warehouse 1,Aisle 4,50.0,49.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1821,Widget C,Toys,Warehouse 3,Aisle 1,100.0,28.08583858764187,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1162,Gadget Y,Furniture,Warehouse 3,Aisle 4,300.0,9.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1719,Gadget X,Clothing,Warehouse 3,Aisle 5,150.0,29.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1956,Widget C,Toys,Warehouse 3,Aisle 4,300.0,28.08583858764187,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1680,Gadget Z,Electronics,Warehouse 1,Aisle 3,50.0,49.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1995,Widget B,Clothing,Warehouse 2,Aisle 3,161.40142517814726,28.08583858764187,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1160,Gadget Z,Furniture,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1579,Gadget Z,Toys,Warehouse 1,Aisle 1,50.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1800,Widget B,Furniture,Warehouse 1,Aisle 1,150.0,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1397,Gadget Z,Electronics,Warehouse 2,Aisle 2,50.0,9.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1276,Widget C,Toys,Warehouse 3,Aisle 5,150.0,49.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1815,Gadget X,Electronics,Warehouse 3,Aisle 4,200.0,9.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1915,Widget B,Electronics,Warehouse 3,Aisle 5,50.0,19.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
